temperature;soilMoisture;precipitation;ndvi;evatrasporation;Level
NULL;2.954;0;NULL;NULL;526.714
NULL;2.578;0;NULL;NULL;543.056
NULL;2.251;0;NULL;NULL;514.283
NULL;2.447;0;NULL;NULL;516.636
NULL;2.55;0;NULL;NULL;513.537
NULL;2.72;0;NULL;NULL;531.338
NULL;2.111;0;NULL;NULL;515.4
NULL;2.314;0;NULL;NULL;513.754
NULL;3.876;0;NULL;NULL;562.793
NULL;2.578;0;NULL;NULL;519.196
NULL;2.145;0;NULL;NULL;510.155
NULL;2.462;0;NULL;NULL;501.157
NULL;3.09;0;NULL;NULL;496.903
NULL;2.881;0;NULL;NULL;526.309
NULL;2.693;0;NULL;NULL;542.21
NULL;2.208;0;NULL;NULL;514.014
NULL;2.288;0;NULL;NULL;516.357
NULL;2.668;0;NULL;NULL;513.276
NULL;2.769;0;NULL;NULL;530.717
NULL;2.044;0;NULL;NULL;515.139
NULL;2.089;0;NULL;NULL;513.637
NULL;3.823;0;NULL;NULL;561.719
NULL;2.491;0;NULL;NULL;518.756
NULL;2.125;0;NULL;NULL;509.855
NULL;2.343;0;NULL;NULL;500.976
NULL;2.585;0;NULL;NULL;496.857
NULL;2.862;0;NULL;NULL;525.909
NULL;2.697;1.444;NULL;NULL;541.373
NULL;2.038;2.68;NULL;NULL;513.75
NULL;2.135;0;NULL;NULL;516.081
NULL;3.432;0;NULL;NULL;513.021
NULL;3.021;0;NULL;NULL;530.106
NULL;1.962;0;NULL;NULL;514.882
NULL;1.927;0;NULL;NULL;513.521
NULL;3.831;0;NULL;NULL;560.657
NULL;2.405;0;NULL;NULL;518.322
NULL;2.149;0;NULL;NULL;509.559
NULL;2.187;0;NULL;NULL;500.795
NULL;2.35;0;NULL;NULL;496.811
NULL;2.871;0;NULL;NULL;525.514
NULL;2.69;1.444;NULL;NULL;540.552
15.579;1.909;0;3.305;77;513.49
NULL;2.072;0;NULL;NULL;515.812
NULL;3.005;0;NULL;NULL;512.773
NULL;2.891;0;NULL;NULL;529.505
15.298;2.062;0;3.505;191;514.629
NULL;1.948;0;NULL;NULL;513.405
NULL;3.783;0;NULL;NULL;559.609
NULL;2.379;0;NULL;NULL;517.895
15.487;2.16;0;3.496;165;509.267
NULL;2.052;0;NULL;NULL;500.618
NULL;2.226;0;NULL;NULL;496.765
15.375;2.875;0;3.572;208;525.124
15.78;2.682;0;3.124;126;539.743
NULL;1.915;1.396;NULL;NULL;513.232
15.698;2.048;0;4.136;114;515.547
NULL;2.764;0;3.424;177;512.53
NULL;2.728;0;3.926;256;528.914
NULL;2.252;0;NULL;NULL;514.378
15.507;2.435;0;4.169;131;513.294
15.386;3.703;0;5.096;222;558.577
15.553;2.438;0;4.693;239;517.476
NULL;2.18;0;NULL;NULL;508.979
15.645;1.958;0;4.376;212;500.441
15.612;2.15;0;4.272;164;496.719
NULL;2.881;0;NULL;NULL;524.74
NULL;2.469;0;NULL;NULL;538.951
NULL;1.922;0;NULL;NULL;512.981
NULL;2.024;0;NULL;NULL;515.286
NULL;2.558;0;NULL;NULL;512.287
NULL;2.58;0;NULL;NULL;528.335
NULL;2.333;0;NULL;NULL;514.131
NULL;2.697;0;NULL;NULL;513.185
NULL;3.635;0;NULL;NULL;557.557
NULL;2.717;0;NULL;NULL;517.064
NULL;2.17;0;NULL;NULL;508.698
NULL;1.888;0;NULL;NULL;500.267
NULL;2.1;0;NULL;NULL;496.673
NULL;2.859;0;NULL;NULL;524.366
NULL;2.406;0;NULL;NULL;538.172
NULL;1.815;0;NULL;NULL;512.734
NULL;1.996;0;NULL;NULL;515.029
NULL;2.386;0;NULL;NULL;512.049
NULL;2.538;0;NULL;NULL;527.764
NULL;2.36;0;NULL;NULL;513.889
NULL;2.452;0;NULL;NULL;513.08
NULL;3.596;0;NULL;NULL;556.547
NULL;2.733;0;NULL;NULL;516.657
NULL;2.113;0;NULL;NULL;508.422
NULL;1.859;0;NULL;NULL;500.1
NULL;2.042;0;NULL;NULL;496.631
NULL;2.795;0;NULL;NULL;523.998
NULL;2.443;0.877;NULL;NULL;537.407
NULL;1.924;0;NULL;NULL;512.49
NULL;1.973;0;NULL;NULL;514.775
NULL;2.282;0;NULL;NULL;511.811
NULL;2.512;0;NULL;NULL;527.201
NULL;2.401;0;NULL;NULL;513.652
NULL;2.434;0;NULL;NULL;512.976
NULL;3.56;0;NULL;NULL;555.547
NULL;2.586;0;NULL;NULL;516.258
NULL;2.059;0;NULL;NULL;508.15
NULL;1.844;0;NULL;NULL;499.929
NULL;1.981;0;NULL;NULL;496.591
NULL;2.733;0;NULL;NULL;535.102
NULL;4.106;0;NULL;NULL;554.821
NULL;2.711;0;NULL;NULL;520.295
NULL;2.52;0;NULL;NULL;522.912
NULL;2.421;0;NULL;NULL;519.379
NULL;4.124;0;NULL;NULL;540.937
NULL;2.674;0;NULL;NULL;521.199
NULL;3.569;0;NULL;NULL;516.293
NULL;4.153;0;NULL;NULL;579.687
NULL;2.368;0;NULL;NULL;529.141
NULL;2.406;0;NULL;NULL;516.848
NULL;2.171;1.513;NULL;NULL;504.95
NULL;2.084;0;NULL;NULL;497.983
NULL;2.782;0;NULL;NULL;523.635
NULL;2.432;0;NULL;NULL;536.658
NULL;2.172;0;NULL;NULL;512.249
NULL;2.001;0;NULL;NULL;514.525
NULL;2.152;0;NULL;NULL;511.577
NULL;2.41;0;NULL;NULL;526.648
NULL;2.442;0;NULL;NULL;513.418
NULL;2.485;0;NULL;NULL;512.872
NULL;3.596;0;NULL;NULL;554.557
NULL;2.507;0;NULL;NULL;515.866
NULL;1.992;0;NULL;NULL;507.882
NULL;1.825;0;NULL;NULL;499.761
NULL;1.952;0;NULL;NULL;496.551
NULL;2.674;0;NULL;NULL;534.556
NULL;4.336;0;NULL;NULL;554.388
NULL;2.726;0;NULL;NULL;519.929
NULL;2.497;0;NULL;NULL;522.53
NULL;2.363;0;NULL;NULL;519.023
NULL;4.01;0;NULL;NULL;540.828
NULL;2.694;0;NULL;NULL;520.842
NULL;3.299;0;NULL;NULL;516.147
NULL;4.119;0;NULL;NULL;579.028
NULL;2.423;0;NULL;NULL;528.523
NULL;2.403;0;NULL;NULL;516.441
NULL;2.289;1.513;NULL;NULL;504.736
NULL;2.094;0.755;NULL;NULL;497.917
NULL;2.664;0;NULL;NULL;534.012
NULL;4.418;0;NULL;NULL;553.964
NULL;2.714;0;NULL;NULL;519.571
NULL;2.576;0;NULL;NULL;522.153
NULL;2.486;3.42;NULL;NULL;518.672
NULL;4.029;0;NULL;NULL;540.63
NULL;2.63;0;NULL;NULL;520.491
NULL;2.948;0;NULL;NULL;516.004
NULL;4.115;0;NULL;NULL;578.316
NULL;2.607;0;NULL;NULL;527.917
NULL;2.416;0.024;NULL;NULL;516.04
NULL;2.293;0;NULL;NULL;504.521
NULL;2.071;0;NULL;NULL;497.852
NULL;2.734;0;NULL;NULL;533.471
NULL;4.498;0;NULL;NULL;553.59
NULL;2.706;0;NULL;NULL;519.217
NULL;2.662;0;NULL;NULL;521.783
NULL;2.874;0;NULL;NULL;518.327
NULL;4.026;2.745;NULL;NULL;540.367
NULL;2.595;0;NULL;NULL;520.147
NULL;2.696;0;NULL;NULL;515.86
NULL;4.093;0;NULL;NULL;577.559
NULL;2.739;0;NULL;NULL;527.322
NULL;2.37;1.798;NULL;NULL;515.647
NULL;2.191;0;NULL;NULL;504.31
NULL;2.007;0;NULL;NULL;497.79
NULL;2.778;0;NULL;NULL;532.935
NULL;4.565;0;NULL;NULL;553.295
NULL;2.719;0;NULL;NULL;518.869
NULL;2.719;0;NULL;NULL;521.418
NULL;2.759;0;NULL;NULL;517.988
NULL;3.903;0;NULL;NULL;540.037
NULL;2.463;0;NULL;NULL;519.81
NULL;2.478;0;NULL;NULL;515.715
NULL;4.041;0;NULL;NULL;576.769
NULL;2.767;0;NULL;NULL;526.738
NULL;2.517;0;NULL;NULL;515.261
NULL;2.091;0.773;NULL;NULL;504.101
NULL;1.973;0;NULL;NULL;497.729
NULL;2.862;0;NULL;NULL;532.41
NULL;4.128;0;NULL;NULL;553.053
NULL;2.706;0;NULL;NULL;518.526
NULL;2.757;0;NULL;NULL;521.059
NULL;2.672;0;NULL;NULL;517.658
NULL;3.953;0;NULL;NULL;539.634
NULL;2.357;0;NULL;NULL;519.477
NULL;2.434;0;NULL;NULL;515.57
NULL;4.039;0;NULL;NULL;575.94
NULL;2.78;0;NULL;NULL;526.167
NULL;2.911;0;NULL;NULL;514.881
NULL;2.05;3.091;NULL;NULL;503.891
NULL;1.964;0;NULL;NULL;497.668
NULL;3.01;0;NULL;NULL;531.894
NULL;4.071;0;NULL;NULL;552.754
15.561;2.669;0;3.879;154;518.189
NULL;2.748;0;NULL;NULL;520.706
NULL;2.706;0;NULL;NULL;517.333
NULL;3.945;0;NULL;NULL;539.166
15.428;2.479;0;3.806;160;519.149
NULL;2.526;0;NULL;NULL;515.427
NULL;4.19;0;NULL;NULL;575.076
NULL;2.792;0;NULL;NULL;525.607
15.459;2.751;0;4.312;191;514.507
NULL;1.978;0;NULL;NULL;503.684
NULL;1.906;0;NULL;NULL;497.606
NULL;4.899;0;NULL;NULL;586.379
NULL;4.074;0;NULL;NULL;537.821
NULL;4.133;0;NULL;NULL;542.355
NULL;4.171;0;NULL;NULL;539.618
NULL;4.242;0;NULL;NULL;551.655
NULL;4.501;0;NULL;NULL;585.432
NULL;4.258;0;NULL;NULL;522.675
NULL;4.353;0;NULL;NULL;552.665
NULL;4.817;0;NULL;NULL;556.033
NULL;4.065;0;NULL;NULL;543.306
NULL;2.337;0;NULL;NULL;506.243
NULL;5.091;7.839;NULL;NULL;524.163
NULL;4.121;0;NULL;NULL;497.076
NULL;5.172;0;NULL;NULL;595.493
NULL;4.329;0;NULL;NULL;534.64
NULL;3.796;0;NULL;NULL;538.544
NULL;4.546;0;NULL;NULL;546.578
NULL;4.752;4.092;NULL;NULL;547.128
NULL;4.201;0;NULL;NULL;578.102
NULL;4.08;0;NULL;NULL;524.016
NULL;3.976;0;NULL;NULL;551.285
NULL;4.824;0;NULL;NULL;567.56
NULL;4.054;0;NULL;NULL;539.556
NULL;2.243;0;NULL;NULL;504.333
NULL;4.548;0;NULL;NULL;539.573
NULL;4.104;0;NULL;NULL;501.409
NULL;5.589;0;NULL;NULL;596.885
NULL;5.368;13.788;NULL;NULL;534.295
NULL;3.766;0;NULL;NULL;538.02
NULL;4.392;0;NULL;NULL;546.954
NULL;6.026;13.523;NULL;NULL;546.984
NULL;4.165;0;NULL;NULL;577.106
NULL;4.082;0;NULL;NULL;523.849
NULL;3.921;0;NULL;NULL;550.837
NULL;4.797;0;NULL;NULL;568.668
NULL;4.011;0;NULL;NULL;539.315
NULL;2.126;0;NULL;NULL;504.131
NULL;4.431;0;NULL;NULL;540.686
NULL;4.062;0;NULL;NULL;501.571
NULL;5.348;0;NULL;NULL;598.263
NULL;4.727;0;NULL;NULL;534.545
NULL;3.714;0;NULL;NULL;537.488
NULL;4.334;4.81;NULL;NULL;547.135
NULL;5.355;6.762;NULL;NULL;548.404
NULL;4.186;0;NULL;NULL;576.082
NULL;4.044;0;NULL;NULL;523.653
NULL;3.948;0;NULL;NULL;550.321
NULL;4.595;0;NULL;NULL;569.412
NULL;3.994;0;NULL;NULL;539.022
NULL;2.159;0;NULL;NULL;503.928
NULL;4.371;0;NULL;NULL;541.367
NULL;4.043;0;NULL;NULL;501.587
NULL;5.201;0;NULL;NULL;599.414
NULL;4.51;0;NULL;NULL;535.134
14.982;3.61;0;NULL;101;536.961
NULL;5.034;0;NULL;NULL;547.227
NULL;4.985;0;NULL;NULL;550.488
NULL;4.228;0;NULL;NULL;575.04
14.836;4.026;0;NULL;156;523.409
NULL;4.103;0;NULL;NULL;549.746
NULL;4.577;0;NULL;NULL;569.73
NULL;4.018;0;NULL;NULL;538.679
0;2.445;0;NULL;;503.728
NULL;4.319;0;NULL;NULL;541.658
NULL;3.978;0;NULL;NULL;501.517
14.673;5.011;0;NULL;89;600.152
14.873;5.387;0;NULL;183;535.959
NULL;3.521;0;NULL;NULL;536.445
14.665;4.552;0;NULL;148;547.825
NULL;4.706;0;NULL;182;552.382
NULL;4.234;0;NULL;;573.996
NULL;3.989;0;NULL;NULL;523.126
14.684;4.088;0;NULL;111;549.153
14.531;4.51;0;NULL;202;569.818
15.044;4.008;0;NULL;147;538.29
NULL;2.857;0;NULL;NULL;503.529
15.068;4.257;0;NULL;140;541.638
14.841;5.384;9.548;NULL;168;501.546
NULL;4.955;0;NULL;NULL;600.339
NULL;5.778;13.788;NULL;NULL;537.684
NULL;3.539;0;NULL;NULL;535.931
NULL;4.332;4.81;NULL;NULL;548.366
NULL;4.557;0;NULL;NULL;553.714
NULL;4.197;0;NULL;NULL;572.962
NULL;3.978;0;NULL;NULL;522.821
NULL;4.108;0;NULL;NULL;548.557
NULL;5.033;6.682;NULL;NULL;569.779
NULL;3.926;0;NULL;NULL;537.85
NULL;3.597;0;NULL;NULL;503.329
NULL;4.193;0;NULL;NULL;541.428
NULL;4.803;0;NULL;NULL;502.572
NULL;4.901;0;NULL;NULL;600.099
NULL;5.36;0;NULL;NULL;540.397
NULL;3.489;0;NULL;NULL;535.419
NULL;4.228;15.615;NULL;NULL;548.571
NULL;4.472;0;NULL;NULL;554.549
NULL;4.174;0;NULL;NULL;571.932
NULL;3.858;0;NULL;NULL;522.495
NULL;4.387;0;NULL;NULL;547.961
NULL;5.728;5.52;NULL;NULL;570.34
NULL;3.875;0;NULL;NULL;537.352
NULL;4.356;0;NULL;NULL;503.124
NULL;4.178;0;NULL;NULL;541.11
NULL;4.993;0;NULL;NULL;504.139
NULL;4.785;0;NULL;NULL;599.642
NULL;4.808;0;NULL;NULL;543.222
NULL;3.448;0;NULL;NULL;534.92
NULL;4.325;0;NULL;NULL;548.562
NULL;4.41;0;NULL;NULL;554.926
NULL;4.349;0;NULL;NULL;570.896
NULL;3.711;0;NULL;NULL;522.143
NULL;4.391;6.777;NULL;NULL;547.43
NULL;4.933;0;NULL;NULL;571.879
NULL;3.848;6.286;NULL;NULL;536.84
NULL;3.948;0;NULL;NULL;502.945
NULL;4.265;0;NULL;NULL;540.727
NULL;4.657;0;NULL;NULL;505.974
NULL;4.704;0;NULL;NULL;599.032
NULL;4.615;0;NULL;NULL;545.518
NULL;3.565;0;NULL;NULL;534.425
NULL;4.328;0;NULL;NULL;548.475
NULL;4.596;3.9;NULL;NULL;554.983
NULL;4.681;0;NULL;NULL;569.92
NULL;3.647;0;NULL;NULL;521.766
NULL;4.381;6.777;NULL;NULL;546.982
NULL;4.905;0;NULL;NULL;573.147
NULL;3.819;0;NULL;NULL;536.311
NULL;4.035;0;NULL;NULL;502.774
NULL;4.336;0;NULL;NULL;540.303
NULL;4.431;0;NULL;NULL;507.672
NULL;4.627;0;NULL;NULL;598.316
NULL;4.453;0;NULL;NULL;547.205
NULL;3.647;0;NULL;NULL;533.929
NULL;4.398;0;NULL;NULL;548.352
NULL;4.302;0;NULL;NULL;554.95
NULL;5.043;0;NULL;NULL;569.097
NULL;3.609;0;NULL;NULL;521.373
NULL;4.588;6.777;NULL;NULL;546.596
NULL;4.74;0;NULL;NULL;574.043
NULL;3.76;0;NULL;NULL;535.771
NULL;4.89;0;NULL;NULL;502.559
NULL;4.564;0;NULL;NULL;539.848
NULL;4.247;0;NULL;NULL;509.082
NULL;6.001;19.729;NULL;NULL;586.555
NULL;4.093;0;NULL;NULL;537.52
NULL;4.116;0;NULL;NULL;542.03
NULL;4.298;0;NULL;NULL;539.406
NULL;4.254;0;NULL;NULL;551.275
NULL;4.447;0;NULL;NULL;584.814
NULL;4.183;0;NULL;NULL;523.556
NULL;4.235;0;NULL;NULL;552.767
NULL;4.373;0;NULL;NULL;556.162
NULL;4.074;0;NULL;NULL;542.812
NULL;2.395;0;NULL;NULL;506.021
NULL;4.641;0;NULL;NULL;526.536
NULL;4.109;0;NULL;NULL;497.704
NULL;4.603;0;NULL;NULL;597.515
NULL;4.378;0;NULL;NULL;548.348
NULL;3.632;0;NULL;NULL;533.448
NULL;4.505;0;NULL;NULL;548.237
NULL;4.434;0;NULL;NULL;554.786
NULL;4.745;0;NULL;NULL;568.51
NULL;3.71;0;NULL;NULL;520.977
NULL;4.216;0;NULL;NULL;546.316
NULL;4.772;0;NULL;NULL;574.529
NULL;3.685;0;NULL;NULL;535.223
NULL;5.224;0;NULL;NULL;502.833
NULL;4.789;0;NULL;NULL;539.452
NULL;4.245;0;NULL;NULL;510.142
NULL;4.683;0;NULL;NULL;596.639
NULL;4.311;0;NULL;NULL;549.008
15.168;3.57;0;3.572;74;532.976
NULL;4.193;0;NULL;NULL;548.137
NULL;4.331;0;NULL;NULL;554.565
NULL;4.779;0;NULL;NULL;568.047
14.645;5.278;24.693;4.447;;520.585
NULL;4.162;0;NULL;NULL;546.063
NULL;4.645;0;NULL;NULL;574.786
NULL;3.655;0;NULL;NULL;534.674
14.832;4.619;0;5.671;125;504.22
NULL;4.394;0;NULL;NULL;539.304
NULL;4.186;0;NULL;NULL;510.907
15.183;4.576;0;3.513;243;595.728
14.918;4.277;0;4.719;;549.313
NULL;3.316;0;NULL;NULL;532.514
14.763;4.346;0;4.542;206;547.972
NULL;4.316;0;5.235;159;554.292
NULL;5.178;0;5.576;183;567.668
NULL;5.563;0;NULL;NULL;520.875
14.765;4.147;0;4.619;130;545.779
14.863;4.559;0;4.643;160;574.873
15.238;3.541;0;5.216;166;534.126
NULL;4.247;0;NULL;NULL;505.804
14.987;4.238;0;6.092;172;539.18
0;4.196;0;4.431;;511.398
NULL;4.469;0;NULL;NULL;594.771
NULL;4.219;0;NULL;NULL;549.439
NULL;3.332;21.929;NULL;NULL;532.061
NULL;4.984;0;NULL;NULL;547.816
NULL;4.258;0;NULL;NULL;553.973
NULL;6.004;28.576;NULL;NULL;568.212
NULL;5.699;0;NULL;NULL;522.435
NULL;4.408;0;NULL;NULL;545.462
NULL;4.482;0;NULL;NULL;574.811
NULL;3.89;0;NULL;NULL;533.589
NULL;5.2;20.225;NULL;NULL;507.064
NULL;4.177;0;NULL;NULL;538.933
NULL;5.075;0;NULL;NULL;511.714
NULL;4.545;0;NULL;NULL;593.747
NULL;4.243;0;NULL;NULL;549.465
NULL;3.791;3.655;NULL;NULL;531.598
NULL;4.468;0;NULL;NULL;547.922
NULL;4.192;0;NULL;NULL;553.621
NULL;6.165;0;NULL;NULL;570.332
NULL;5.49;0;NULL;NULL;525.369
NULL;4.391;0;NULL;NULL;545.191
NULL;4.556;5.895;NULL;NULL;574.647
NULL;4.345;0;NULL;NULL;533.092
NULL;5.76;0;NULL;NULL;509.43
NULL;4.114;0;NULL;NULL;538.603
NULL;4.819;0;NULL;NULL;512.801
NULL;4.478;0;NULL;NULL;592.69
NULL;4.203;0;NULL;NULL;549.428
NULL;3.877;0;NULL;NULL;531.144
NULL;4.28;0;NULL;NULL;548.057
NULL;4.115;0;NULL;NULL;553.227
NULL;6.14;0;NULL;NULL;573.808
NULL;4.693;0;NULL;NULL;528.705
NULL;4.154;0;NULL;NULL;544.974
NULL;4.486;0;NULL;NULL;574.442
NULL;3.798;0;NULL;NULL;532.673
NULL;4.658;0;NULL;NULL;512.833
NULL;4.063;0;NULL;NULL;538.201
NULL;4.514;0;NULL;NULL;514.278
NULL;4.437;0;NULL;NULL;591.611
NULL;4.208;0;NULL;NULL;549.349
NULL;3.593;0;NULL;NULL;530.712
NULL;4.235;0;NULL;NULL;548.043
NULL;4.135;0;NULL;NULL;552.766
NULL;5.282;0;NULL;NULL;577.839
NULL;4.517;0;NULL;NULL;531.319
NULL;4.149;0;NULL;NULL;544.729
NULL;4.423;0;NULL;NULL;574.205
NULL;4.553;29.579;NULL;NULL;532.246
NULL;4.549;0;NULL;NULL;515.691
NULL;3.984;0;NULL;NULL;537.749
NULL;4.263;0;NULL;NULL;515.593
NULL;4.383;0;NULL;NULL;590.502
NULL;4.176;0;NULL;NULL;549.233
NULL;3.347;0;NULL;NULL;530.295
NULL;4.278;0;NULL;NULL;547.93
NULL;4.159;0;NULL;NULL;552.247
NULL;5.056;0;NULL;NULL;580.969
NULL;4.454;0;NULL;NULL;533.26
NULL;4.129;0;NULL;NULL;544.451
NULL;4.286;0;NULL;NULL;573.924
NULL;5.124;0;NULL;NULL;531.949
NULL;5.097;0;NULL;NULL;517.982
NULL;3.988;0;NULL;NULL;537.233
NULL;4.177;0;NULL;NULL;516.546
NULL;4.274;0;NULL;NULL;589.363
NULL;4.129;0;NULL;NULL;549.073
NULL;3.903;10.94;NULL;NULL;529.872
NULL;4.279;0;NULL;NULL;547.769
NULL;4.802;0;NULL;NULL;551.675
NULL;4.95;0;NULL;NULL;583.103
NULL;4.364;0;NULL;NULL;534.673
NULL;4.073;0;NULL;NULL;544.145
NULL;4.225;0;NULL;NULL;573.562
NULL;4.702;0;NULL;NULL;532.063
NULL;5.291;0;NULL;NULL;520.473
NULL;4.103;14.115;NULL;NULL;536.646
NULL;4.161;0;NULL;NULL;517.14
NULL;4.289;0;NULL;NULL;588.171
NULL;4.113;0;NULL;NULL;548.867
15.034;4.179;0;NULL;;529.495
NULL;4.127;0;NULL;NULL;547.576
NULL;5.451;0;NULL;NULL;551.365
NULL;4.838;0;NULL;NULL;584.429
14.961;4.273;0;NULL;144;535.649
NULL;3.962;0;NULL;NULL;543.804
NULL;4.272;0;NULL;NULL;573.117
NULL;4.544;0;NULL;NULL;532.467
14.98;4.591;0;NULL;117;523.169
NULL;3.936;0;NULL;NULL;536.022
NULL;4.896;0;NULL;NULL;517.505
NULL;5.119;0;NULL;NULL;587.792
NULL;4.094;0;NULL;NULL;537.195
NULL;4.073;0;NULL;NULL;541.695
NULL;4.418;0;NULL;NULL;539.19
NULL;4.278;0;NULL;NULL;550.861
NULL;4.372;0;NULL;NULL;584.143
NULL;4.148;0;NULL;NULL;524.065
NULL;4.303;0;NULL;NULL;552.744
NULL;4.985;0;NULL;NULL;556.175
NULL;4.058;0;NULL;NULL;542.304
NULL;2.417;0;NULL;NULL;505.802
NULL;4.474;0;NULL;NULL;528.461
NULL;4.089;0;NULL;NULL;498.067
15.153;4.349;0;NULL;204;586.927
15.248;4.034;0;NULL;143;548.613
NULL;4.162;0;NULL;NULL;529.167
14.77;4.102;0;NULL;;547.341
NULL;4.502;0;NULL;178;551.795
NULL;4.729;0;NULL;201;585.073
NULL;4.239;0;NULL;NULL;536.21
15.164;3.867;0;NULL;193;543.408
14.835;4.293;6.518;NULL;167;572.617
14.742;5.341;0;NULL;141;533.05
NULL;4.433;0;NULL;NULL;525.356
15.121;3.959;0;NULL;250;535.341
14.623;5.302;8.012;NULL;113;518.43
NULL;4.326;0;NULL;NULL;585.669
NULL;3.982;0;NULL;NULL;548.305
NULL;4.046;0;NULL;NULL;528.856
NULL;4.097;0;NULL;NULL;547.049
NULL;4.42;0;NULL;NULL;552.099
NULL;4.647;0;NULL;NULL;585.124
NULL;4.356;0;NULL;NULL;536.462
NULL;3.844;0;NULL;NULL;542.931
NULL;4.242;0;NULL;NULL;572.084
NULL;6.022;0;NULL;NULL;535.124
NULL;4.357;0;NULL;NULL;526.985
NULL;3.858;0;NULL;NULL;534.565
NULL;4.449;0;NULL;NULL;525.841
NULL;5.001;0;NULL;NULL;588.794
NULL;4.111;0;NULL;NULL;536.854
NULL;4.042;0;NULL;NULL;541.338
NULL;5.851;27.332;NULL;NULL;539.446
NULL;4.221;0;NULL;NULL;550.427
NULL;4.356;0;NULL;NULL;583.411
NULL;4.18;0;NULL;NULL;524.293
NULL;4.3;0;NULL;NULL;552.648
NULL;4.938;0;NULL;NULL;556.889
NULL;4.056;0;NULL;NULL;541.78
NULL;2.328;0;NULL;NULL;505.585
NULL;4.468;0;NULL;NULL;529.837
NULL;4.262;6.209;NULL;NULL;498.252
NULL;4.961;14.797;NULL;NULL;589.301
NULL;4.161;0;NULL;NULL;536.5
15.017;4.017;0;3.986;118;540.951
NULL;5.039;6.833;NULL;NULL;541.18
NULL;4.166;0;NULL;NULL;549.971
NULL;4.325;0;NULL;NULL;582.626
14.737;4.19;0;4.258;142;524.381
NULL;4.289;0;NULL;NULL;552.522
NULL;4.971;0;NULL;NULL;557.967
NULL;4.005;0;NULL;NULL;541.237
15.145;2.296;0;3.635;117;505.372
NULL;5.07;7.839;NULL;NULL;530.871
NULL;4.046;0;NULL;NULL;498.373
0;5.938;0;5.450;;589.532
14.913;4.106;0;4.549;125;536.15
NULL;3.997;0;NULL;NULL;540.522
14.591;4.632;0;4.578;161;542.997
NULL;4.123;0;4.893;197;549.481
NULL;4.277;0;5.529;161;581.799
NULL;4.16;0;NULL;NULL;524.394
15.092;4.225;0;6.135;174;552.372
14.76;5.493;0;6.405;195;559.199
14.928;4.198;0;5.468;149;540.672
NULL;2.814;0;NULL;NULL;505.159
14.786;5.454;0;6.062;174;532.301
14.839;5.19;6.858;5.616;;498.49
NULL;5.274;0;NULL;NULL;590.873
NULL;4.049;0;NULL;NULL;535.79
NULL;4.022;0;NULL;NULL;540.047
NULL;4.468;0;NULL;NULL;544.385
NULL;4.072;0;NULL;NULL;548.953
NULL;4.258;0;NULL;NULL;580.926
NULL;4.147;0;NULL;NULL;524.355
NULL;4.127;0;NULL;NULL;552.196
NULL;5.795;0;NULL;NULL;561.129
NULL;4.909;0;NULL;NULL;540.198
NULL;2.792;0;NULL;NULL;504.949
NULL;4.923;0;NULL;NULL;534.315
NULL;4.307;0;NULL;NULL;499.393
NULL;5.127;0;NULL;NULL;592.202
NULL;4.185;0;NULL;NULL;535.399
NULL;3.921;0;NULL;NULL;539.559
NULL;4.53;0;NULL;NULL;545.345
NULL;4.018;0;NULL;NULL;548.379
NULL;4.272;0;NULL;NULL;580.012
NULL;4.173;0;NULL;NULL;524.271
NULL;4.048;0;NULL;NULL;551.966
NULL;5.057;0;NULL;NULL;563.726
NULL;4.308;0;NULL;NULL;539.942
NULL;2.539;0;NULL;NULL;504.742
NULL;4.999;0;NULL;NULL;536.184
NULL;4.149;0;NULL;NULL;500.347
NULL;5.936;0;NULL;NULL;593.561
NULL;4.106;10.521;NULL;NULL;535.025
NULL;3.865;0;NULL;NULL;539.056
NULL;4.55;0;NULL;NULL;546.044
NULL;4.25;8.184;NULL;NULL;547.755
NULL;4.227;0;NULL;NULL;579.07
NULL;4.081;0;NULL;NULL;524.159
NULL;3.996;0;NULL;NULL;551.663
NULL;4.829;0;NULL;NULL;565.995
NULL;4.145;0;NULL;NULL;539.753
NULL;2.364;0;NULL;NULL;504.536
NULL;4.882;0;NULL;NULL;537.986
NULL;4.101;0;NULL;NULL;501.019
15.35;3.963;0;NULL;208;555.06
15.352;5.895;13.416;NULL;234;546.201
NULL;4.116;0;NULL;NULL;536.884
15.531;3.584;0;NULL;221;538.063
NULL;3.471;0;NULL;225;536.886
NULL;3.876;0;NULL;201;560.027
NULL;3.018;0;NULL;NULL;526.792
15.438;4.033;0;NULL;224;526.143
14.977;4.757;0;NULL;;581.276
15.531;4.232;0;NULL;244;546.831
NULL;4.024;0;NULL;NULL;529.759
15.277;4.142;0;NULL;256;514.331
15.455;2.241;0;NULL;220;507.476
NULL;3.839;0;NULL;NULL;546.983
NULL;4.341;4.081;NULL;NULL;555.28
NULL;3.206;0;NULL;NULL;532.903
NULL;2.518;0;NULL;NULL;532.709
NULL;3.335;0;NULL;NULL;531.206
NULL;3.164;0;NULL;NULL;550.678
NULL;5.015;0;NULL;NULL;524.372
NULL;3.131;0;NULL;NULL;523.507
NULL;4.875;0;NULL;NULL;585.162
NULL;3.858;0;NULL;NULL;543.932
NULL;3.541;4.858;NULL;NULL;525.515
NULL;3.957;0;NULL;NULL;512.139
NULL;1.656;0;NULL;NULL;504.423
